chr,start,end,length,abs_summit,pileup,#NAME?,fold_enrichment,#NAME?,name
5,100946127,100946632,506,100946285,25,9.84275,4.07392,7.22448,SRR3729606_peak_27265
5,100968250,100969396,1147,100968481,40,17.876,5.13689,14.689,SRR3729606_peak_27266
5,100993763,100994645,883,100994323,19,4.69778,2.63016,2.61058,SRR3729606_peak_27267
5,100994712,100995276,565,100995061,20,6.57585,3.29048,4.25904,SRR3729606_peak_27268
5,101008262,101008721,460,101008420,28,9.14704,3.5541,6.59351,SRR3729606_peak_27269
5,101008834,101009292,459,101009137,23,6.43011,3.00696,4.13933,SRR3729606_peak_27270
5,101043947,101044340,394,101044175,29,9.49883,3.58901,6.91302,SRR3729606_peak_27271
5,101065083,101065468,386,101065329,24,7.2099,3.20809,4.82735,SRR3729606_peak_27272
5,101905745,101906131,387,101906019,25,7.27481,3.15925,4.88929,SRR3729606_peak_27273
5,101980591,101981423,833,101980899,27,10.0319,3.93993,7.39993,SRR3729606_peak_27274
5,102116129,102116926,798,102116282,28,10.4845,4.0016,7.82311,SRR3729606_peak_27275
5,102142412,102143181,770,102142631,21,7.07172,3.39927,4.71467,SRR3729606_peak_27276
5,102157057,102158013,957,102157419,33,15.8832,5.32744,12.8208,SRR3729606_peak_27277
5,102200470,102201100,631,102200795,53,32.5152,7.91099,28.579,SRR3729606_peak_27278
5,102202179,102204062,1884,102202874,24,6.57415,2.99084,4.25904,SRR3729606_peak_27279
5,102217846,102218324,479,102218134,30,13.0816,4.70102,10.2159,SRR3729606_peak_27280
5,102610548,102610919,372,102610745,25,7.86647,3.35985,5.42246,SRR3729606_peak_27281
5,102631610,102632042,433,102631903,30,13.5136,4.85737,10.611,SRR3729606_peak_27282
5,102696122,102696538,417,102696369,20,6.00751,3.06599,3.75151,SRR3729606_peak_27283
5,102703456,102704539,1084,102703909,30,13.5136,4.85737,10.611,SRR3729606_peak_27284
5,102711619,102712167,549,102711920,25,8.92112,3.73224,6.38685,SRR3729606_peak_27285
5,102728542,102728963,422,102728790,18,5.40094,2.9771,3.21245,SRR3729606_peak_27286
5,102730682,102731127,446,102730834,28,9.65687,3.72139,7.06126,SRR3729606_peak_27287
5,102761135,102762181,1047,102761878,25,8.13788,3.45383,5.67463,SRR3729606_peak_27288
5,102790770,102791209,440,102791012,26,10.5469,4.23061,7.86982,SRR3729606_peak_27289
5,102818784,102819174,391,102819075,24,4.87108,2.44004,2.74987,SRR3729606_peak_27290
5,102876340,102876930,591,102876638,25,8.28757,3.50621,5.81139,SRR3729606_peak_27291
5,102965640,102966011,372,102965936,19,5.70459,3.02326,3.49033,SRR3729606_peak_27292
5,102992537,102993050,514,102992818,29,12.7504,4.70068,9.90356,SRR3729606_peak_27293
5,103438914,103439854,941,103439504,41,20.4254,5.81176,17.0855,SRR3729606_peak_27294
5,103570908,103571332,425,103571172,20,6.57585,3.29048,4.25904,SRR3729606_peak_27295
5,103828124,103828667,544,103828320,23,7.80819,3.50398,5.379,SRR3729606_peak_27296
5,103839473,103841164,1692,103839993,53,34.1849,8.46123,30.1799,SRR3729606_peak_27297
5,103884596,103885009,414,103884840,22,6.21723,2.99938,3.94529,SRR3729606_peak_27298
5,103900903,103901274,372,103901031,28,12.0012,4.54399,9.20973,SRR3729606_peak_27299
5,103902064,103903056,993,103902711,36,18.365,5.79751,15.1435,SRR3729606_peak_27300
5,103907525,103909134,1610,103907863,31,12.282,4.31534,9.47347,SRR3729606_peak_27301
5,103918476,103918914,439,103918837,18,4.71927,2.7002,2.62772,SRR3729606_peak_27302
5,103925843,103926874,1032,103926324,31,13.9731,4.8996,11.0461,SRR3729606_peak_27303
5,103936221,103936999,779,103936648,30,11.904,4.28963,9.12811,SRR3729606_peak_27304
5,103937299,103938138,840,103937642,27,10.6057,4.14461,7.92339,SRR3729606_peak_27305
5,103951943,103952314,372,103952022,19,4.52962,2.56647,2.46109,SRR3729606_peak_27306
5,103954701,103955579,879,103955030,36,14.6559,4.57388,11.6779,SRR3729606_peak_27307
5,103969025,103969624,600,103969332,38,17.2915,5.18075,14.1425,SRR3729606_peak_27308
5,103976681,103977117,437,103976854,22,7.21102,3.36603,4.82842,SRR3729606_peak_27309
5,103986277,103986772,496,103986424,23,5.85004,2.80782,3.62303,SRR3729606_peak_27310
5,104004314,104004751,438,104004572,24,9.15467,3.91724,6.59351,SRR3729606_peak_27311
5,104075518,104076341,824,104075794,35,17.5259,5.64082,14.3556,SRR3729606_peak_27312
5,104110221,104111559,1339,104111308,31,12.9667,4.54672,10.108,SRR3729606_peak_27313
5,104124405,104125238,834,104124987,29,12.5661,4.63321,9.7425,SRR3729606_peak_27314
5,104128951,104129381,431,104129091,24,6.57415,2.99084,4.25904,SRR3729606_peak_27315
5,104146838,104148106,1269,104147597,35,17.5259,5.64082,14.3556,SRR3729606_peak_27316
5,104169248,104170385,1138,104170058,35,15.8557,5.06563,12.8027,SRR3729606_peak_27317
5,104173335,104173706,372,104173583,20,6.41379,3.22576,4.12503,SRR3729606_peak_27318
5,104183629,104184231,603,104183919,26,8.11185,3.36691,5.64999,SRR3729606_peak_27319
5,104193982,104194710,729,104194345,46,26.3529,7.03007,22.7032,SRR3729606_peak_27320
5,104480979,104481478,500,104481347,26,7.06356,3.02524,4.70835,SRR3729606_peak_27321
5,104492928,104493302,375,104493116,23,8.48327,3.76055,5.98143,SRR3729606_peak_27322
5,104517688,104518228,541,104518032,19,5.24623,2.8417,3.0886,SRR3729606_peak_27323
5,104565357,104565728,372,104565669,19,5.65327,3.00271,3.44355,SRR3729606_peak_27324
5,104584039,104584562,524,104584352,24,7.92101,3.45938,5.47366,SRR3729606_peak_27325
5,105547989,105548377,389,105548293,24,7.43793,3.2877,5.0403,SRR3729606_peak_27326
5,105562991,105563422,432,105563189,25,9.84275,4.07392,7.22448,SRR3729606_peak_27327
5,105832238,105832830,593,105832575,19,5.97816,3.13379,3.72594,SRR3729606_peak_27328
5,105838920,105839522,603,105839167,27,7.20795,3.01001,4.82718,SRR3729606_peak_27329
5,105846638,105847853,1216,105847518,29,10.3059,3.84971,7.65551,SRR3729606_peak_27330
5,105848311,105849123,813,105848820,30,13.3281,4.78989,10.4486,SRR3729606_peak_27331
5,105849308,105850129,822,105849787,26,7.4796,3.1588,5.07731,SRR3729606_peak_27332
5,105850183,105850562,380,105850250,20,5.95395,3.04518,3.7166,SRR3729606_peak_27333
5,105850622,105851138,517,105850947,23,7.37525,3.34406,4.98166,SRR3729606_peak_27334
5,105866168,105866617,450,105866382,26,10.5469,4.23061,7.86982,SRR3729606_peak_27335
5,105890691,105891370,680,105891027,27,10.1409,3.97838,7.50173,SRR3729606_peak_27336
5,105905703,105906703,1001,105905978,30,10.3985,3.79429,7.7411,SRR3729606_peak_27337
5,105940120,105941138,1019,105940815,36,13.5248,4.23523,10.6208,SRR3729606_peak_27338
5,105947968,105948918,951,105948575,21,7.19313,3.44717,4.81395,SRR3729606_peak_27339
5,106016340,106016750,411,106016424,20,5.71988,2.95495,3.50444,SRR3729606_peak_27340
5,106023830,106024398,569,106024085,27,9.84517,3.87451,7.22513,SRR3729606_peak_27341
5,106025354,106025725,372,106025690,22,5.17074,2.63271,3.02235,SRR3729606_peak_27342
5,106063230,106063601,372,106063315,20,6.57585,3.29048,4.25904,SRR3729606_peak_27343
5,106123353,106123728,376,106123402,21,7.19313,3.44717,4.81395,SRR3729606_peak_27344
5,106468635,106469006,372,106468816,18,4.3702,2.56223,2.31699,SRR3729606_peak_27345
5,106469443,106469883,441,106469703,29,10.8933,4.04563,8.19319,SRR3729606_peak_27346
5,106564386,106564809,424,106564581,20,6.28421,3.17442,4.00667,SRR3729606_peak_27347
5,106797283,106797772,490,106797526,23,7.55703,3.41077,5.14907,SRR3729606_peak_27348
5,106841873,106842282,410,106842164,18,5.40094,2.9771,3.21245,SRR3729606_peak_27349
5,106843224,106843737,514,106843521,24,9.15467,3.91724,6.59351,SRR3729606_peak_27350
5,106844228,106845068,841,106844732,21,7.19313,3.44717,4.81395,SRR3729606_peak_27351
5,106950544,106950916,373,106950788,26,9.76466,3.94198,7.1604,SRR3729606_peak_27352
5,107112055,107112575,521,107112330,26,7.4796,3.1588,5.07731,SRR3729606_peak_27353
5,107314357,107315182,826,107314867,32,12.1907,4.18844,9.38966,SRR3729606_peak_27354
5,107315412,107316460,1049,107315767,32,9.38155,3.34402,6.80653,SRR3729606_peak_27355
5,107419983,107421056,1074,107420381,42,20.6837,5.76587,17.3318,SRR3729606_peak_27356
5,107435331,107435704,374,107435594,23,6.03646,2.87121,3.77794,SRR3729606_peak_27357
5,107436760,107437667,908,107437298,38,19.8348,6.02599,16.5313,SRR3729606_peak_27358
5,107585347,107586160,814,107585872,43,23.6987,6.60595,20.1765,SRR3729606_peak_27359
5,107745014,107745500,487,107745209,38,19.3402,5.85528,16.0634,SRR3729606_peak_27360
5,107745612,107746513,902,107746065,27,9.56057,3.77592,6.9716,SRR3729606_peak_27361
5,107759138,107759588,451,107759471,19,5.86732,3.08881,3.63928,SRR3729606_peak_27362
5,107835591,107836450,860,107835801,35,16.6335,5.32879,13.5307,SRR3729606_peak_27363
5,107896893,107897436,544,107897191,26,7.26811,3.09058,4.88337,SRR3729606_peak_27364
5,107922338,107922710,373,107922642,20,6.39633,3.21882,4.10781,SRR3729606_peak_27365
5,107941020,107942279,1260,107941690,27,10.7688,4.20379,8.07809,SRR3729606_peak_27366
5,107955307,107955998,692,107955429,19,4.52962,2.56647,2.46109,SRR3729606_peak_27367
5,107970130,107971051,922,107970501,22,7.70069,3.55379,5.27995,SRR3729606_peak_27368
5,107973797,107974217,421,107974155,22,7.82919,3.60386,5.38806,SRR3729606_peak_27369
5,107979291,107979662,372,107979409,19,5.97816,3.13379,3.72594,SRR3729606_peak_27370
5,107982279,107982761,483,107982484,35,14.1302,4.51044,11.1903,SRR3729606_peak_27371
5,107984562,107984977,416,107984825,22,7.82919,3.60386,5.38806,SRR3729606_peak_27372
5,108015832,108016400,569,108016109,24,9.15467,3.91724,6.59351,SRR3729606_peak_27373
5,108017043,108017690,648,108017396,29,12.7504,4.70068,9.90356,SRR3729606_peak_27374
5,108028561,108029190,630,108028828,24,8.17717,3.55213,5.71005,SRR3729606_peak_27375
5,108037909,108038323,415,108038088,20,5.20856,2.76167,3.05474,SRR3729606_peak_27376
5,108047984,108049231,1248,108048673,85,69.8325,13.4753,64.8079,SRR3729606_peak_27377
5,108096763,108097197,435,108096975,25,7.79824,3.33642,5.37141,SRR3729606_peak_27378
5,108108661,108109858,1198,108108876,28,9.39027,3.63341,6.81206,SRR3729606_peak_27379
5,108131983,108132354,372,108132180,17,4.84515,2.82041,2.72945,SRR3729606_peak_27380
5,108134101,108134574,474,108134376,28,10.2197,3.91077,7.57519,SRR3729606_peak_27381
5,108135574,108135979,406,108135782,20,5.795,2.98379,3.57293,SRR3729606_peak_27382
5,108213010,108214125,1116,108213651,38,15.6121,4.66571,12.5713,SRR3729606_peak_27383
5,108257036,108258004,969,108257587,48,29.2557,7.67778,25.4619,SRR3729606_peak_27384
5,108279229,108281031,1803,108280203,64,39.161,8.1771,34.9812,SRR3729606_peak_27385
5,108416129,108417294,1166,108416437,50,27.7513,6.87757,24.0308,SRR3729606_peak_27386
5,108418385,108418779,395,108418460,24,7.67479,3.37136,5.25835,SRR3729606_peak_27387
5,108459937,108460904,968,108460386,48,24.3976,6.13921,20.8448,SRR3729606_peak_27388
5,108521823,108522194,372,108521880,20,6.24173,3.15767,3.96619,SRR3729606_peak_27389
5,108581698,108582639,942,108582021,22,7.70069,3.55379,5.27995,SRR3729606_peak_27390
5,108596514,108597332,819,108596869,34,14.8374,4.84313,11.8526,SRR3729606_peak_27391
5,108599041,108599962,922,108599554,25,9.09626,3.79598,6.55064,SRR3729606_peak_27392
5,108601886,108603072,1187,108602794,30,13.5136,4.85737,10.611,SRR3729606_peak_27393
5,108608583,108609049,467,108608731,23,8.48327,3.76055,5.98143,SRR3729606_peak_27394
5,108609875,108610423,549,108610135,22,5.84877,2.86811,3.62296,SRR3729606_peak_27395
5,108630701,108631576,876,108630966,29,11.9031,4.39499,9.12811,SRR3729606_peak_27396
5,108777731,108778130,400,108778023,27,8.8106,3.52244,6.2863,SRR3729606_peak_27397
5,108791890,108792391,502,108792113,21,5.4616,2.79229,3.26943,SRR3729606_peak_27398
5,108792833,108793283,451,108793134,25,8.87973,3.71725,6.35121,SRR3729606_peak_27399
5,108808172,108808765,594,108808410,51,31.3292,7.86048,27.4437,SRR3729606_peak_27400
5,108816464,108819744,3281,108817489,51,28.7479,7.03893,24.9803,SRR3729606_peak_27401
5,108822678,108823711,1034,108823456,39,18.0494,5.3037,14.8531,SRR3729606_peak_27402
5,108855743,108856789,1047,108856522,29,8.3197,3.22501,5.8422,SRR3729606_peak_27403
5,109704434,109706311,1878,109705147,62,43.5468,9.87143,39.2164,SRR3729606_peak_27404
5,110242492,110242892,401,110242638,28,12.0012,4.54399,9.20973,SRR3729606_peak_27405
5,110255250,110256438,1189,110255841,66,47.4316,10.3475,42.9781,SRR3729606_peak_27406
5,110283136,110284090,955,110283419,36,15.218,4.74798,12.201,SRR3729606_peak_27407
5,110323901,110325155,1255,110324640,42,23.5622,6.71372,20.0531,SRR3729606_peak_27408
5,110378126,110379355,1230,110379065,42,23.6313,6.73764,20.1127,SRR3729606_peak_27409
5,110417088,110417927,840,110417454,53,32.6419,7.95187,28.7035,SRR3729606_peak_27410
5,110417981,110418713,733,110418348,26,8.15944,3.38283,5.69432,SRR3729606_peak_27411
5,110432632,110433978,1347,110432949,28,12.0012,4.54399,9.20973,SRR3729606_peak_27412
5,110596470,110596971,502,110596686,27,9.84517,3.87451,7.22513,SRR3729606_peak_27413
5,110918255,110919048,794,110918719,35,16.854,5.40487,13.7261,SRR3729606_peak_27414
5,110927827,110928626,800,110928292,31,14.2904,5.01406,11.3331,SRR3729606_peak_27415
5,110934514,110935009,496,110934883,27,9.09736,3.6183,6.55128,SRR3729606_peak_27416
5,110935582,110936170,589,110935809,24,6.86814,3.09046,4.52658,SRR3729606_peak_27417
5,110936296,110937119,824,110936572,24,7.71062,3.3841,5.28915,SRR3729606_peak_27418
5,110938149,110938520,372,110938371,20,5.38167,2.82653,3.2114,SRR3729606_peak_27419
5,110941956,110942446,491,110942134,26,7.4796,3.1588,5.07731,SRR3729606_peak_27420
5,110942626,110943257,632,110942983,36,12.3459,3.89844,9.53284,SRR3729606_peak_27421
5,110945359,110946410,1052,110945667,30,9.12753,3.40151,6.57994,SRR3729606_peak_27422
5,110946576,110949561,2986,110949308,40,14.7155,4.23568,11.7364,SRR3729606_peak_27423
5,110950042,110950982,941,110950386,32,10.8876,3.78391,8.18932,SRR3729606_peak_27424
5,110952280,110952782,503,110952599,23,7.42018,3.36049,5.02468,SRR3729606_peak_27425
5,110954779,110956770,1992,110956236,45,21.9608,5.78687,18.5318,SRR3729606_peak_27426
5,110957914,110958512,599,110958189,20,6.57585,3.29048,4.25904,SRR3729606_peak_27427
5,110987198,110988226,1029,110987480,32,14.275,4.88472,11.3279,SRR3729606_peak_27428
5,111435968,111436774,807,111436414,27,8.28384,3.34974,5.80954,SRR3729606_peak_27429
5,111477754,111479443,1690,111478026,37,19.2157,5.9542,15.9438,SRR3729606_peak_27430
5,111484044,111484757,714,111484264,24,8.44391,3.64998,5.95596,SRR3729606_peak_27431
5,111563969,111565096,1128,111564310,31,14.2904,5.01406,11.3331,SRR3729606_peak_27432
5,111566619,111567172,554,111566905,27,10.7257,4.18813,8.03775,SRR3729606_peak_27433
5,111572080,111572558,479,111572424,22,5.00716,2.57705,2.87552,SRR3729606_peak_27434
5,111590170,111590591,422,111590345,20,4.34789,2.44734,2.299,SRR3729606_peak_27435
5,111591228,111591824,597,111591479,25,8.81811,3.69501,6.29134,SRR3729606_peak_27436
5,111592444,111592818,375,111592528,20,4.8554,2.63109,2.7359,SRR3729606_peak_27437
5,111617243,111617774,532,111617466,26,10.39,4.17184,7.73426,SRR3729606_peak_27438
5,111618941,111619396,456,111619249,25,9.69293,4.01732,7.09443,SRR3729606_peak_27439
5,111654452,111654909,458,111654669,35,11.4389,3.71913,8.694,SRR3729606_peak_27440
5,111657237,111657920,684,111657436,24,8.37674,3.62522,5.89523,SRR3729606_peak_27441
5,111823265,111823996,732,111823492,37,13.5915,4.16959,10.6853,SRR3729606_peak_27442
5,112423996,112424429,434,112424059,22,5.69808,2.81512,3.4845,SRR3729606_peak_27443
5,112424860,112425285,426,112425025,26,10.0877,4.05986,7.45293,SRR3729606_peak_27444
5,112427612,112428347,736,112428074,28,7.5519,3.05553,5.14643,SRR3729606_peak_27445
5,112437865,112438580,716,112438210,38,15.9726,4.77346,12.9056,SRR3729606_peak_27446
5,112441237,112441708,472,112441550,28,9.13286,3.5495,6.58304,SRR3729606_peak_27447
5,112446413,112447390,978,112447162,30,10.0131,3.67282,7.3842,SRR3729606_peak_27448
5,112473853,112474763,911,112474212,32,8.73098,3.16261,6.21184,SRR3729606_peak_27449
5,113069926,113070497,572,113070200,21,6.14651,3.04426,3.87928,SRR3729606_peak_27450
5,113104587,113105007,421,113104702,21,7.19313,3.44717,4.81395,SRR3729606_peak_27451
5,113229987,113230810,824,113230243,24,9.15467,3.91724,6.59351,SRR3729606_peak_27452
5,113232682,113233219,538,113233089,28,7.75666,3.11751,5.33339,SRR3729606_peak_27453
5,113233314,113234883,1570,113233664,34,13.1069,4.28943,10.2383,SRR3729606_peak_27454
5,113234943,113235453,511,113235292,24,8.69506,3.74333,6.1787,SRR3729606_peak_27455
5,113247541,113248405,865,113247959,24,7.2099,3.20809,4.82735,SRR3729606_peak_27456
5,113253376,113253795,420,113253628,20,6.57585,3.29048,4.25904,SRR3729606_peak_27457
5,113255377,113255862,486,113255493,28,8.18593,3.24933,5.71693,SRR3729606_peak_27458
5,113265991,113267218,1228,113266402,30,11.9913,4.31941,9.20973,SRR3729606_peak_27459
5,113269065,113270955,1891,113269776,30,9.36571,3.47342,6.7917,SRR3729606_peak_27460
5,113271091,113271654,564,113271397,27,9.09736,3.6183,6.55128,SRR3729606_peak_27461
5,113271748,113272165,418,113271960,20,5.20856,2.76167,3.05474,SRR3729606_peak_27462
5,113275366,113276571,1206,113276216,23,6.43011,3.00696,4.13933,SRR3729606_peak_27463
5,113276704,113277881,1178,113277576,31,12.8122,4.4939,9.96172,SRR3729606_peak_27464
5,113279270,113279641,372,113279445,21,3.71984,2.18752,1.78427,SRR3729606_peak_27465
5,113280072,113282165,2094,113281263,40,17.876,5.13689,14.689,SRR3729606_peak_27466
5,113283504,113287965,4462,113287122,45,20.9896,5.50315,17.6134,SRR3729606_peak_27467
5,113288181,113288626,446,113288328,35,13.6881,4.37435,10.7788,SRR3729606_peak_27468
5,113290123,113290722,600,113290310,24,6.20151,2.8666,3.93096,SRR3729606_peak_27469
5,113292928,113293321,394,113293027,23,6.2297,2.93752,3.95461,SRR3729606_peak_27470
5,113293600,113294556,957,113293933,24,7.71062,3.3841,5.28915,SRR3729606_peak_27471
5,113299379,113299849,471,113299726,22,6.95017,3.26796,4.60279,SRR3729606_peak_27472
5,113301035,113301608,574,113301348,37,18.3169,5.64242,15.1059,SRR3729606_peak_27473
5,113302642,113303166,525,113302837,20,6.1996,3.1411,3.92915,SRR3729606_peak_27474
5,113312661,113313103,443,113312955,20,6.57585,3.29048,4.25904,SRR3729606_peak_27475
5,113328026,113328630,605,113328382,36,15.463,4.82509,12.4324,SRR3729606_peak_27476
5,113356903,113357442,540,113357122,28,11.4817,4.35392,8.73516,SRR3729606_peak_27477
5,113364758,113365139,382,113364867,28,8.88414,3.46937,6.35432,SRR3729606_peak_27478
5,113374460,113374973,514,113374661,32,12.7943,4.38371,9.94418,SRR3729606_peak_27479
5,113872842,113874327,1486,113873513,42,22.8067,6.45582,19.3315,SRR3729606_peak_27480
5,113909282,113910725,1444,113909779,60,34.5789,7.46619,30.5627,SRR3729606_peak_27481
5,114046907,114047333,427,114047142,25,9.84275,4.07392,7.22448,SRR3729606_peak_27482
5,114056626,114056997,372,114056839,19,5.78526,3.05568,3.56528,SRR3729606_peak_27483
5,114092403,114092828,426,114092619,22,4.13515,2.28695,2.12753,SRR3729606_peak_27484
5,114110805,114111181,377,114111020,25,8.95232,3.74355,6.41752,SRR3729606_peak_27485
5,114113943,114114601,659,114114091,23,6.77974,3.12979,4.44659,SRR3729606_peak_27486
5,114124186,114124848,663,114124544,35,14.0618,4.48922,11.1312,SRR3729606_peak_27487
5,114190335,114190775,441,114190545,30,10.6219,3.86571,7.93909,SRR3729606_peak_27488
5,114265372,114266511,1140,114266020,48,23.9102,5.99743,20.3788,SRR3729606_peak_27489
5,114268471,114269991,1521,114268787,38,18.8644,5.69397,15.6191,SRR3729606_peak_27490
5,114284158,114284599,442,114284253,25,7.86647,3.35985,5.42246,SRR3729606_peak_27491
5,114291572,114292053,482,114291921,30,13.2222,4.7516,10.3487,SRR3729606_peak_27492
5,114293507,114294005,499,114293650,21,4.38766,2.41397,2.3302,SRR3729606_peak_27493
5,114295111,114295598,488,114295264,26,8.15944,3.38283,5.69432,SRR3729606_peak_27494
5,114311174,114311546,373,114311192,29,9.24752,3.50978,6.68017,SRR3729606_peak_27495
5,114518176,114519274,1099,114518817,68,50.1006,10.8116,45.5562,SRR3729606_peak_27496
5,114581604,114582886,1283,114582007,57,33.8986,7.7047,29.9102,SRR3729606_peak_27497
5,114690449,114690919,471,114690766,24,7.2099,3.20809,4.82735,SRR3729606_peak_27498
5,114696281,114696822,542,114696620,35,12.108,3.90774,9.31055,SRR3729606_peak_27499
5,114704932,114705374,443,114705062,29,11.8607,4.37998,9.08895,SRR3729606_peak_27500
5,114705710,114706159,450,114705832,23,8.48327,3.76055,5.98143,SRR3729606_peak_27501
5,114719601,114719987,387,114719865,24,8.37674,3.62522,5.89523,SRR3729606_peak_27502
5,114735335,114735819,485,114735560,32,14.275,4.88472,11.3279,SRR3729606_peak_27503
5,114745619,114746105,487,114745832,20,4.52872,2.51231,2.46109,SRR3729606_peak_27504
5,114805312,114805728,417,114805564,29,10.0275,3.7587,7.39686,SRR3729606_peak_27505
5,114805847,114806222,376,114806025,23,7.84032,3.51599,5.39735,SRR3729606_peak_27506
5,114845706,114846165,460,114845945,45,22.3489,5.90289,18.9018,SRR3729606_peak_27507
5,114911591,114912023,433,114911930,25,7.79824,3.33642,5.37141,SRR3729606_peak_27508
5,114912079,114913039,961,114912755,41,21.9246,6.30568,18.4972,SRR3729606_peak_27509
5,114931259,114931676,418,114931532,24,7.43793,3.2877,5.0403,SRR3729606_peak_27510
5,114964116,114964768,653,114964325,26,7.4796,3.1588,5.07731,SRR3729606_peak_27511
5,115061050,115061599,550,115061247,26,6.48843,2.8448,4.1924,SRR3729606_peak_27512
5,115071008,115071389,382,115071221,23,8.34317,3.70657,5.86415,SRR3729606_peak_27513
5,115079800,115080746,947,115080168,34,16.6985,5.48413,13.5839,SRR3729606_peak_27514
5,115083554,115083996,443,115083891,21,7.19313,3.44717,4.81395,SRR3729606_peak_27515
5,115089408,115089867,460,115089561,25,7.77848,3.32965,5.35414,SRR3729606_peak_27516
5,115102734,115103961,1228,115103221,30,13.5136,4.85737,10.611,SRR3729606_peak_27517
5,115106910,115108407,1498,115107254,36,18.365,5.79751,15.1435,SRR3729606_peak_27518
5,115108699,115109642,944,115108941,43,21.6979,5.95602,18.2889,SRR3729606_peak_27519
5,115111170,115111700,531,115111436,21,5.36201,2.75638,3.19288,SRR3729606_peak_27520
5,115114224,115114672,449,115114345,18,4.99856,2.81242,2.86817,SRR3729606_peak_27521
5,115115657,115118817,3161,115117450,40,15.0273,4.31989,12.0285,SRR3729606_peak_27522
5,115122859,115123507,649,115122975,20,6.57585,3.29048,4.25904,SRR3729606_peak_27523
5,115148647,115149057,411,115148842,32,10.8659,3.77737,8.16798,SRR3729606_peak_27524
5,115152387,115153378,992,115152613,36,11.2943,3.61126,8.55762,SRR3729606_peak_27525
5,115171133,115171544,412,115171249,20,4.52872,2.51231,2.46109,SRR3729606_peak_27526
5,115178665,115179412,748,115178974,24,9.15467,3.91724,6.59351,SRR3729606_peak_27527
5,115214596,115214980,385,115214627,18,4.54025,2.62913,2.46773,SRR3729606_peak_27528
5,115237824,115238865,1042,115238526,35,15.6018,4.98151,12.5628,SRR3729606_peak_27529
5,115256852,115257761,910,115257154,33,15.8832,5.32744,12.8208,SRR3729606_peak_27530
5,115295813,115297302,1490,115296597,45,24.3821,6.53591,20.8312,SRR3729606_peak_27531
5,115305125,115305647,523,115305340,27,9.29507,3.68515,6.72374,SRR3729606_peak_27532
5,115373679,115374322,644,115373862,26,10.47,4.20178,7.8095,SRR3729606_peak_27533
5,115375748,115377216,1469,115376255,46,24.6685,6.48535,21.0982,SRR3729606_peak_27534
5,115399108,115399635,528,115399331,18,4.20723,2.49865,2.19365,SRR3729606_peak_27535
5,115405087,115405499,413,115405207,22,6.78009,3.20472,4.44659,SRR3729606_peak_27536
5,115406116,115406711,596,115406423,21,5.9385,2.96679,3.70264,SRR3729606_peak_27537
5,115411012,115411450,439,115411273,22,7.82919,3.60386,5.38806,SRR3729606_peak_27538
5,115417518,115418174,657,115417852,35,17.5259,5.64082,14.3556,SRR3729606_peak_27539
5,115438214,115439561,1348,115439130,86,71.0414,13.632,65.9992,SRR3729606_peak_27540
5,115478080,115479860,1781,115479107,58,35.9375,8.16414,31.8714,SRR3729606_peak_27541
5,115485760,115486184,425,115485857,21,5.18425,2.69272,3.03313,SRR3729606_peak_27542
5,115486297,115487545,1249,115487298,26,7.4796,3.1588,5.07731,SRR3729606_peak_27543
5,115613954,115614325,372,115614263,19,5.44526,2.91999,3.25365,SRR3729606_peak_27544
5,115622078,115623022,945,115622720,41,22.7274,6.58096,19.2561,SRR3729606_peak_27545
5,115627104,115629019,1916,115627794,34,14.8374,4.84313,11.8526,SRR3729606_peak_27546
5,115645749,115646485,737,115646326,28,8.64368,3.39279,6.13155,SRR3729606_peak_27547
5,115647387,115647822,436,115647620,24,6.18652,2.86165,3.91695,SRR3729606_peak_27548
5,115652543,115653465,923,115652850,31,10.4965,3.74377,7.83284,SRR3729606_peak_27549
5,115654283,115654743,461,115654515,25,9.84275,4.07392,7.22448,SRR3729606_peak_27550
5,115658310,115659194,885,115658610,38,17.127,5.12881,13.9865,SRR3729606_peak_27551
5,115659615,115660429,815,115659968,40,17.0979,4.90498,13.9634,SRR3729606_peak_27552
5,115669791,115670616,826,115670017,36,14.3999,4.49586,11.4394,SRR3729606_peak_27553
5,115681715,115682235,521,115681934,31,9.0266,3.3059,6.48424,SRR3729606_peak_27554
5,115697226,115698298,1073,115697663,59,40.3606,9.40136,36.1334,SRR3729606_peak_27555
5,115790510,115791542,1033,115790818,43,20.9947,5.73794,17.618,SRR3729606_peak_27556
5,115913483,115913930,448,115913750,29,12.5721,4.63537,9.74738,SRR3729606_peak_27557
5,116156980,116157596,617,116157366,32,10.5995,3.69751,7.91822,SRR3729606_peak_27558
5,116160924,116162502,1579,116161501,31,13.8707,4.86302,10.9475,SRR3729606_peak_27559
5,116544298,116545039,742,116544645,25,9.84275,4.07392,7.22448,SRR3729606_peak_27560
5,116545593,116547657,2065,116547309,36,15.218,4.74798,12.201,SRR3729606_peak_27561
5,116548745,116549226,482,116548868,21,7.19313,3.44717,4.81395,SRR3729606_peak_27562
5,116549353,116550409,1057,116549840,22,7.82919,3.60386,5.38806,SRR3729606_peak_27563
5,116551143,116551521,379,116551306,22,7.82919,3.60386,5.38806,SRR3729606_peak_27564
5,116552332,116552775,444,116552482,26,8.40254,3.46474,5.91845,SRR3729606_peak_27565
5,116553365,116554080,716,116553834,22,7.22017,3.36949,4.83686,SRR3729606_peak_27566
